datetime,temperature,humidity,co2
2025-01-20 09:04:00.00,25.1,53.5,1061.9
2025-01-20 09:05:00.00,24.9,53.6,1161.5
2025-01-20 09:06:00.00,24.6,54.3,1294.2
2025-01-20 09:07:00.00,24.3,54.7,1274.1
2025-01-20 09:08:00.00,24.3,53.7,1310.9
2025-01-20 09:09:00.00,24.4,53.3,1211.1
2025-01-20 09:10:00.00,24.4,54.9,1141.3
2025-01-20 09:11:00.00,24.4,54.5,1101.7
2025-01-20 09:12:00.00,24.1,54.2,1275.0
2025-01-20 09:13:00.00,24.2,55.6,1416.3
2025-01-20 09:14:00.00,24.3,55.2,1321.0
2025-01-20 09:15:00.00,24.3,56.5,1272.8
2025-01-20 09:16:00.00,24.3,56.9,1318.3
2025-01-20 09:17:00.00,24.3,57.6,1381.2
2025-01-20 09:18:00.00,24.1,57.0,1300.9
2025-01-20 09:19:00.00,24.0,57.7,1242.6
2025-01-20 09:20:00.00,24.1,57.5,1299.8
2025-01-20 09:21:00.00,24.1,57.1,1401.0
2025-01-20 09:22:00.00,24.0,58.0,1447.9
2025-01-20 09:23:00.00,24.2,58.6,1493.7
2025-01-20 09:24:00.00,24.1,59.0,1426.3
2025-01-20 09:25:00.00,24.0,57.6,1328.9
2025-01-20 09:26:00.00,23.9,57.4,1309.5
2025-01-20 09:27:00.00,23.6,55.8,1225.2
2025-01-20 09:28:00.00,23.5,54.2,1135.0
2025-01-20 09:29:00.00,23.6,53.4,1180.6
2025-01-20 09:30:00.00,23.5,53.4,1341.4
2025-01-20 09:31:00.00,23.6,52.8,1284.3
2025-01-20 09:32:00.00,23.3,53.7,1302.9
2025-01-20 09:33:00.00,23.2,54.1,1345.5
2025-01-20 09:34:00.00,23.4,54.3,1229.1
2025-01-20 09:35:00.00,23.2,55.0,1176.5
2025-01-20 09:36:00.00,23.1,55.2,1087.2
2025-01-20 09:37:00.00,23.1,54.8,1190.6
2025-01-20 09:38:00.00,23.1,53.7,1320.2
2025-01-20 09:39:00.00,23.0,53.4,1220.9
2025-01-20 09:40:00.00,23.0,53.4,1307.1
2025-01-20 09:41:00.00,23.1,52.9,1440.9
2025-01-20 09:42:00.00,23.0,51.8,1545.3
2025-01-20 09:43:00.00,23.0,51.5,1439.3
2025-01-20 09:44:00.00,22.9,51.8,1362.9
2025-01-20 09:45:00.00,23.0,52.2,1288.8
2025-01-20 09:46:00.00,22.9,53.7,1267.9
2025-01-20 09:47:00.00,22.8,54.9,1218.3
2025-01-20 09:48:00.00,22.8,55.3,1280.1
2025-01-20 09:49:00.00,22.9,54.4,1285.2
2025-01-20 09:50:00.00,22.9,54.9,1369.3
2025-01-20 09:51:00.00,23.0,54.9,1353.6
2025-01-20 09:52:00.00,22.8,54.7,1387.8
2025-01-20 09:53:00.00,22.9,55.1,1472.6
2025-01-20 09:54:00.00,22.9,54.5,1449.1
2025-01-20 09:55:00.00,22.8,55.5,1472.6
2025-01-20 09:56:00.00,22.9,54.9,1562.0
2025-01-20 09:57:00.00,22.8,55.1,1548.2
2025-01-20 09:58:00.00,23.0,55.4,1614.5
2025-01-20 09:59:00.00,22.9,56.1,1631.4
2025-01-20 10:00:00.00,22.9,55.1,1690.7
2025-01-20 10:01:00.00,22.9,56.2,1536.7
2025-01-20 10:02:00.00,22.9,56.8,1453.8
2025-01-20 10:03:00.00,23.2,55.2,1391.3
2025-01-20 10:04:00.00,23.0,55.7,1490.5
2025-01-20 10:05:00.00,23.1,55.3,1480.7
2025-01-20 10:06:00.00,23.1,55.9,1328.0
2025-01-20 10:07:00.00,23.1,56.9,1345.6
2025-01-20 10:08:00.00,23.2,56.3,1251.2
2025-01-20 10:09:00.00,23.1,55.3,1342.6
2025-01-20 10:10:00.00,23.2,54.3,1316.7
2025-01-20 10:11:00.00,23.1,53.8,1221.9
2025-01-20 10:12:00.00,23.0,52.1,1278.1
2025-01-20 10:13:00.00,23.0,51.6,1262.4
2025-01-20 10:14:00.00,23.1,52.9,1286.6
2025-01-20 10:15:00.00,23.1,52.5,1311.8
2025-01-20 10:16:00.00,23.2,53.1,1252.7
2025-01-20 10:17:00.00,23.3,54.3,1194.8
2025-01-20 10:18:00.00,23.4,53.6,1216.1
2025-01-20 10:19:00.00,23.3,53.4,1358.3
2025-01-20 10:20:00.00,23.4,53.5,1475.7
2025-01-20 10:21:00.00,23.3,53.7,1332.0
2025-01-20 10:22:00.00,23.4,53.7,1326.0
2025-01-20 10:23:00.00,23.3,53.8,1346.7
2025-01-20 10:24:00.00,23.5,54.1,1268.1
2025-01-20 10:25:00.00,23.3,53.5,1337.9
2025-01-20 10:26:00.00,23.1,54.2,1266.8
2025-01-20 10:27:00.00,23.1,54.8,1340.9
2025-01-20 10:28:00.00,23.1,54.9,1321.2
2025-01-20 10:29:00.00,23.2,54.1,1415.8
2025-01-20 10:30:00.00,23.0,54.5,1353.8
2025-01-20 10:31:00.00,23.1,53.3,1441.4
2025-01-20 10:32:00.00,23.2,53.2,1365.9
2025-01-20 10:33:00.00,23.2,53.7,1429.9
2025-01-20 10:34:00.00,23.1,53.4,1546.4
2025-01-20 10:35:00.00,23.2,54.0,1531.0
2025-01-20 10:36:00.00,23.2,53.7,1409.2
2025-01-20 10:37:00.00,23.2,55.2,1332.1
2025-01-20 10:38:00.00,22.9,56.5,1304.1
2025-01-20 10:39:00.00,23.0,55.4,1200.9
2025-01-20 10:40:00.00,23.0,56.4,1172.6
2025-01-20 10:41:00.00,22.9,56.8,1128.0
2025-01-20 10:42:00.00,23.0,57.6,1166.8
2025-01-20 10:43:00.00,23.0,57.0,1307.5
2025-01-20 10:44:00.00,23.2,56.6,1303.3
2025-01-20 10:45:00.00,23.2,57.2,1364.1
2025-01-20 10:46:00.00,23.4,57.3,1314.5
2025-01-20 10:47:00.00,23.3,57.3,1297.6
2025-01-20 10:48:00.00,23.3,56.0,1265.0
2025-01-20 10:49:00.00,23.4,57.4,1398.6
2025-01-20 10:50:00.00,23.4,56.9,1406.1
2025-01-20 10:51:00.00,23.2,56.0,1364.2
2025-01-20 10:52:00.00,23.3,55.8,1413.5
2025-01-20 10:53:00.00,23.2,56.2,1408.9
2025-01-20 10:54:00.00,23.2,55.7,1457.6
2025-01-20 10:55:00.00,23.4,55.2,1549.2
2025-01-20 10:56:00.00,23.2,54.7,1431.0
2025-01-20 10:57:00.00,23.0,55.8,1327.7
2025-01-20 10:58:00.00,23.0,55.6,1253.7
2025-01-20 10:59:00.00,23.1,56.1,1342.4
2025-01-20 11:00:00.00,23.0,57.7,1411.5
2025-01-20 11:01:00.00,23.0,59.1,1381.5
2025-01-20 11:02:00.00,23.0,59.5,1412.5
2025-01-20 11:03:00.00,23.0,59.1,1508.1
2025-01-20 11:04:00.00,22.9,57.0,1467.0
2025-01-20 11:05:00.00,23.0,57.0,1464.1
2025-01-20 11:06:00.00,22.8,56.7,1352.5
2025-01-20 11:07:00.00,23.0,56.9,1295.6
2025-01-20 11:08:00.00,22.8,56.1,1278.9
2025-01-20 11:09:00.00,22.8,54.4,1192.8
2025-01-20 11:10:00.00,22.9,54.3,1152.2
2025-01-20 11:11:00.00,22.9,54.7,1221.7
2025-01-20 11:12:00.00,22.7,55.3,1269.0
2025-01-20 11:13:00.00,22.7,54.5,1406.1
2025-01-20 11:14:00.00,22.5,56.4,1420.6
2025-01-20 11:15:00.00,22.5,56.0,1300.7
2025-01-20 11:16:00.00,22.5,55.2,1274.9
2025-01-20 11:17:00.00,22.5,54.3,1357.0
2025-01-20 11:18:00.00,22.8,53.8,1274.6
2025-01-20 11:19:00.00,22.8,54.0,1362.1
2025-01-20 11:20:00.00,22.8,53.0,1282.4
2025-01-20 11:21:00.00,22.8,53.6,1392.8
2025-01-20 11:22:00.00,23.0,54.4,1445.0
2025-01-20 11:23:00.00,23.2,55.0,1449.6
2025-01-20 11:24:00.00,23.1,55.8,1392.6
2025-01-20 11:25:00.00,23.0,56.5,1458.4
2025-01-20 11:26:00.00,22.9,56.1,1397.2
2025-01-20 11:27:00.00,22.8,54.6,1416.5
2025-01-20 11:28:00.00,22.6,55.2,1298.2
2025-01-20 11:29:00.00,22.6,55.6,1333.2
2025-01-20 11:30:00.00,22.7,55.1,1376.7
2025-01-20 11:31:00.00,22.9,53.8,1434.9
2025-01-20 11:32:00.00,22.8,53.0,1417.1
2025-01-20 11:33:00.00,22.8,51.8,1492.0
2025-01-20 11:34:00.00,23.0,51.4,1384.4
2025-01-20 11:35:00.00,23.0,51.3,1514.4
2025-01-20 11:36:00.00,23.1,51.4,1417.4
2025-01-20 11:37:00.00,23.1,52.1,1391.5
2025-01-20 11:38:00.00,23.1,51.6,1439.3
2025-01-20 11:39:00.00,23.1,52.1,1505.5
2025-01-20 11:40:00.00,23.1,51.3,1478.9
2025-01-20 11:41:00.00,23.1,51.7,1508.6
2025-01-20 11:42:00.00,23.2,51.3,1529.7
2025-01-20 11:43:00.00,23.2,51.1,1587.1
2025-01-20 11:44:00.00,23.1,51.1,1598.0
2025-01-20 11:45:00.00,23.0,52.3,1504.1
2025-01-20 11:46:00.00,22.8,51.1,1378.0
2025-01-20 11:47:00.00,22.8,52.3,1435.1
2025-01-20 11:48:00.00,22.9,52.9,1515.4
2025-01-20 11:49:00.00,22.9,52.6,1449.5
2025-01-20 11:50:00.00,22.8,51.8,1438.1
2025-01-20 11:51:00.00,22.8,51.6,1533.5
2025-01-20 11:52:00.00,22.7,52.6,1546.8
2025-01-20 11:53:00.00,22.7,54.0,1451.2
2025-01-20 11:54:00.00,22.9,52.7,1441.9
2025-01-20 11:55:00.00,22.8,53.0,1387.7
2025-01-20 11:56:00.00,22.8,53.3,1467.1
2025-01-20 11:57:00.00,22.8,53.8,1328.4
2025-01-20 11:58:00.00,22.8,53.2,1451.5
2025-01-20 11:59:00.00,22.7,54.0,1321.3
2025-01-20 12:00:00.00,22.7,54.7,1217.6
2025-01-20 12:01:00.00,22.7,55.0,1158.3
2025-01-20 12:02:00.00,22.8,54.3,1141.9
2025-01-20 12:03:00.00,22.8,53.9,1064.7
2025-01-20 12:04:00.00,23.0,53.5,1054.7
2025-01-20 12:05:00.00,23.1,55.0,1011.4
2025-01-20 12:06:00.00,23.1,55.2,978.4
2025-01-20 12:07:00.00,23.0,55.5,995.9
2025-01-20 12:08:00.00,23.0,55.5,970.0
2025-01-20 12:09:00.00,23.0,54.7,994.5
2025-01-20 12:10:00.00,22.8,56.2,1018.2
2025-01-20 12:11:00.00,22.8,55.3,1030.3
2025-01-20 12:12:00.00,22.9,55.9,1072.1
2025-01-20 12:13:00.00,23.1,54.5,1005.0
2025-01-20 12:14:00.00,23.3,55.1,1032.4
2025-01-20 12:15:00.00,23.3,54.9,981.9
2025-01-20 12:16:00.00,23.1,56.0,1038.4
2025-01-20 12:17:00.00,23.2,55.2,1001.4
2025-01-20 12:18:00.00,23.1,54.7,980.2
2025-01-20 12:19:00.00,23.0,54.4,957.0
2025-01-20 12:20:00.00,22.9,54.3,1007.4
2025-01-20 12:21:00.00,22.9,54.2,1019.6
2025-01-20 12:22:00.00,23.1,56.0,963.5
2025-01-20 12:23:00.00,22.8,55.8,991.2
2025-01-20 12:24:00.00,22.9,54.7,960.0
2025-01-20 12:25:00.00,23.0,53.0,999.9
2025-01-20 12:26:00.00,23.0,53.0,943.0
2025-01-20 12:27:00.00,23.0,53.7,889.3
2025-01-20 12:28:00.00,22.9,53.6,937.5
2025-01-20 12:29:00.00,22.9,54.0,926.4
2025-01-20 12:30:00.00,23.0,53.6,968.4
2025-01-20 12:31:00.00,23.3,54.7,963.1
2025-01-20 12:32:00.00,23.3,54.9,992.9
2025-01-20 12:33:00.00,23.3,53.9,975.2
2025-01-20 12:34:00.00,23.2,53.8,968.3
2025-01-20 12:35:00.00,23.2,54.9,1003.6
2025-01-20 12:36:00.00,23.1,55.3,1036.8
2025-01-20 12:37:00.00,23.2,56.0,1034.4
2025-01-20 12:38:00.00,23.2,57.0,995.7
2025-01-20 12:39:00.00,23.2,56.1,989.5
2025-01-20 12:40:00.00,23.2,56.2,917.1
2025-01-20 12:41:00.00,23.3,56.8,877.8
2025-01-20 12:42:00.00,23.3,57.3,859.3
2025-01-20 12:43:00.00,23.5,56.7,902.5
2025-01-20 12:44:00.00,23.4,57.1,905.9
2025-01-20 12:45:00.00,23.5,57.5,885.1
2025-01-20 12:46:00.00,23.3,56.2,943.5
2025-01-20 12:47:00.00,23.3,56.1,994.5
2025-01-20 12:48:00.00,23.3,56.2,911.0
2025-01-20 12:49:00.00,23.4,55.2,939.9
2025-01-20 12:50:00.00,23.5,55.1,876.2
2025-01-20 12:51:00.00,23.5,55.8,935.8
2025-01-20 12:52:00.00,23.6,54.6,887.3
2025-01-20 12:53:00.00,23.4,56.1,876.0
2025-01-20 12:54:00.00,23.3,56.1,875.2
2025-01-20 12:55:00.00,23.3,55.9,921.1
2025-01-20 12:56:00.00,23.3,54.7,895.5
2025-01-20 12:57:00.00,23.3,54.9,889.8
2025-01-20 12:58:00.00,23.2,55.1,935.6
2025-01-20 12:59:00.00,23.2,55.3,953.7
2025-01-20 13:00:00.00,23.2,55.3,1077.3
2025-01-20 13:01:00.00,23.1,56.2,1120.6
2025-01-20 13:02:00.00,23.3,57.5,1212.3
2025-01-20 13:03:00.00,23.4,57.2,1227.4
2025-01-20 13:04:00.00,23.2,57.0,1269.4
2025-01-20 13:05:00.00,23.3,56.3,1215.0
2025-01-20 13:06:00.00,23.2,56.9,1293.5
2025-01-20 13:07:00.00,23.4,55.9,1304.3
2025-01-20 13:08:00.00,23.5,56.0,1313.8
2025-01-20 13:09:00.00,23.4,56.1,1405.0
2025-01-20 13:10:00.00,23.2,57.1,1433.5
2025-01-20 13:11:00.00,23.3,57.5,1420.7
2025-01-20 13:12:00.00,23.4,56.2,1345.0
2025-01-20 13:13:00.00,23.3,55.7,1409.2
2025-01-20 13:14:00.00,23.5,54.7,1345.3
2025-01-20 13:15:00.00,23.7,55.2,1285.7
2025-01-20 13:16:00.00,23.6,55.1,1321.5
2025-01-20 13:17:00.00,23.4,56.2,1414.8
2025-01-20 13:18:00.00,23.2,54.6,1352.0
2025-01-20 13:19:00.00,23.2,54.6,1313.9
2025-01-20 13:20:00.00,23.1,53.9,1255.7
2025-01-20 13:21:00.00,23.0,53.5,1283.8
2025-01-20 13:22:00.00,23.1,52.5,1322.7
2025-01-20 13:23:00.00,23.1,53.3,1296.0
2025-01-20 13:24:00.00,23.1,53.1,1193.3
2025-01-20 13:25:00.00,22.9,53.7,1173.9
2025-01-20 13:26:00.00,22.7,53.5,1152.3
2025-01-20 13:27:00.00,22.6,53.6,1261.0
2025-01-20 13:28:00.00,22.8,53.7,1334.8
2025-01-20 13:29:00.00,22.6,53.6,1434.6
2025-01-20 13:30:00.00,22.7,52.9,1373.6
2025-01-20 13:31:00.00,22.4,52.2,1496.3
2025-01-20 13:32:00.00,22.3,52.2,1406.1
2025-01-20 13:33:00.00,22.6,51.0,1312.5
2025-01-20 13:34:00.00,22.7,51.0,1354.2
2025-01-20 13:35:00.00,22.6,51.2,1351.5
2025-01-20 13:36:00.00,22.7,50.5,1394.0
2025-01-20 13:37:00.00,22.7,50.0,1384.2
2025-01-20 13:38:00.00,22.6,51.0,1368.7
2025-01-20 13:39:00.00,23.0,52.3,1408.2
2025-01-20 13:40:00.00,23.1,53.2,1344.2
2025-01-20 13:41:00.00,23.1,53.6,1284.2
2025-01-20 13:42:00.00,22.9,53.7,1271.1
2025-01-20 13:43:00.00,22.8,53.6,1218.8
2025-01-20 13:44:00.00,22.7,53.7,1156.5
2025-01-20 13:45:00.00,22.9,53.2,1140.2
2025-01-20 13:46:00.00,23.0,54.8,1144.4
2025-01-20 13:47:00.00,23.0,54.5,1109.4
2025-01-20 13:48:00.00,22.9,54.3,1278.4
2025-01-20 13:49:00.00,23.0,53.4,1237.0
2025-01-20 13:50:00.00,22.9,53.4,1321.7
2025-01-20 13:51:00.00,22.7,53.6,1279.0
2025-01-20 13:52:00.00,22.6,53.8,1294.4
2025-01-20 13:53:00.00,22.6,52.8,1291.5
2025-01-20 13:54:00.00,22.6,53.9,1268.6
2025-01-20 13:55:00.00,22.6,53.9,1233.6
2025-01-20 13:56:00.00,22.7,53.9,1336.0
2025-01-20 13:57:00.00,22.7,55.5,1238.4
2025-01-20 13:58:00.00,22.7,55.2,1178.3
2025-01-20 13:59:00.00,22.8,54.7,1293.0
2025-01-20 14:00:00.00,22.8,54.3,1359.3
2025-01-20 14:01:00.00,22.6,54.2,1356.8
2025-01-20 14:02:00.00,22.6,55.2,1350.1
2025-01-20 14:03:00.00,22.5,56.1,1299.6
2025-01-20 14:04:00.00,22.6,56.0,1415.1
2025-01-20 14:05:00.00,22.7,55.8,1312.1
2025-01-20 14:06:00.00,22.5,54.5,1264.2
2025-01-20 14:07:00.00,22.6,55.4,1319.7
2025-01-20 14:08:00.00,22.6,55.2,1277.8
2025-01-20 14:09:00.00,22.6,55.3,1227.2
2025-01-20 14:10:00.00,22.8,55.0,1223.9
2025-01-20 14:11:00.00,22.7,56.3,1352.8
2025-01-20 14:12:00.00,22.9,55.6,1438.1
2025-01-20 14:13:00.00,22.9,54.8,1436.3
2025-01-20 14:14:00.00,23.0,54.8,1320.8
2025-01-20 14:15:00.00,23.0,54.8,1230.0
2025-01-20 14:16:00.00,22.9,55.4,1167.4
2025-01-20 14:17:00.00,23.0,55.6,1248.1
2025-01-20 14:18:00.00,23.1,55.7,1197.6
2025-01-20 14:19:00.00,23.3,55.9,1255.7
2025-01-20 14:20:00.00,23.3,56.9,1287.7
2025-01-20 14:21:00.00,23.1,58.1,1417.9
2025-01-20 14:22:00.00,23.1,58.8,1517.4
2025-01-20 14:23:00.00,23.2,58.0,1548.8
2025-01-20 14:24:00.00,23.3,57.5,1606.8
2025-01-20 14:25:00.00,23.2,57.2,1575.0
2025-01-20 14:26:00.00,23.3,58.1,1650.9
2025-01-20 14:27:00.00,23.2,58.2,1477.2
2025-01-20 14:28:00.00,23.2,57.6,1353.7
2025-01-20 14:29:00.00,23.2,57.6,1285.6
2025-01-20 14:30:00.00,23.2,57.2,1246.9
2025-01-20 14:31:00.00,23.0,55.7,1385.0
2025-01-20 14:32:00.00,23.0,54.1,1493.2
2025-01-20 14:33:00.00,23.0,54.5,1413.2
2025-01-20 14:34:00.00,22.9,54.8,1463.8
2025-01-20 14:35:00.00,22.8,55.7,1379.9
2025-01-20 14:36:00.00,22.8,54.9,1335.6
2025-01-20 14:37:00.00,22.8,54.8,1320.8
2025-01-20 14:38:00.00,22.8,55.5,1254.9
2025-01-20 14:39:00.00,22.8,54.6,1349.5
2025-01-20 14:40:00.00,23.0,53.4,1445.5
2025-01-20 14:41:00.00,22.9,53.6,1385.1
2025-01-20 14:42:00.00,22.9,54.4,1498.4
2025-01-20 14:43:00.00,22.8,54.5,1548.2
2025-01-20 14:44:00.00,22.9,54.5,1485.5
2025-01-20 14:45:00.00,22.8,55.0,1536.2
2025-01-20 14:46:00.00,22.9,54.8,1512.3
2025-01-20 14:47:00.00,22.7,55.1,1452.2
2025-01-20 14:48:00.00,22.6,55.4,1348.8
2025-01-20 14:49:00.00,22.7,55.3,1298.3
2025-01-20 14:50:00.00,22.8,54.4,1257.9
2025-01-20 14:51:00.00,22.8,54.3,1185.4
2025-01-20 14:52:00.00,22.9,54.0,1161.4
2025-01-20 14:53:00.00,23.0,53.0,1229.4
2025-01-20 14:54:00.00,23.0,53.0,1248.1
2025-01-20 14:55:00.00,23.2,53.0,1292.3
2025-01-20 14:56:00.00,23.0,52.3,1187.8
2025-01-20 14:57:00.00,22.9,51.9,1325.2
2025-01-20 14:58:00.00,23.0,52.1,1450.6
2025-01-20 14:59:00.00,23.0,52.9,1319.1
2025-01-20 15:00:00.00,22.8,53.8,1306.1
2025-01-20 15:01:00.00,23.0,53.6,1401.6
2025-01-20 15:02:00.00,23.1,53.1,1443.2
2025-01-20 15:03:00.00,23.2,52.2,1457.9
2025-01-20 15:04:00.00,23.5,53.6,1458.6
2025-01-20 15:05:00.00,23.7,53.5,1479.9
2025-01-20 15:06:00.00,23.6,54.4,1371.1
2025-01-20 15:07:00.00,23.4,55.1,1244.3
2025-01-20 15:08:00.00,23.6,55.5,1197.6
2025-01-20 15:09:00.00,23.4,56.5,1266.6
2025-01-20 15:10:00.00,23.3,57.3,1306.6
2025-01-20 15:11:00.00,23.2,57.1,1405.4
2025-01-20 15:12:00.00,23.4,56.1,1524.2
2025-01-20 15:13:00.00,23.5,56.0,1416.9
2025-01-20 15:14:00.00,23.5,55.9,1390.0
2025-01-20 15:15:00.00,23.4,55.7,1379.1
2025-01-20 15:16:00.00,23.4,56.9,1322.9
2025-01-20 15:17:00.00,23.2,56.1,1433.9
2025-01-20 15:18:00.00,23.3,55.8,1546.9
2025-01-20 15:19:00.00,23.3,56.0,1589.3
2025-01-20 15:20:00.00,23.5,57.6,1469.4
2025-01-20 15:21:00.00,23.2,56.4,1488.2
2025-01-20 15:22:00.00,23.3,57.5,1516.7
2025-01-20 15:23:00.00,23.3,56.9,1411.5
2025-01-20 15:24:00.00,23.3,57.2,1446.6
2025-01-20 15:25:00.00,23.3,56.0,1444.0
2025-01-20 15:26:00.00,23.4,56.2,1409.0
2025-01-20 15:27:00.00,23.4,56.4,1521.5
2025-01-20 15:28:00.00,23.4,54.7,1470.2
2025-01-20 15:29:00.00,23.1,55.3,1466.4
2025-01-20 15:30:00.00,22.8,54.7,1435.4
2025-01-20 15:31:00.00,22.9,52.3,1392.4
2025-01-20 15:32:00.00,22.7,52.5,1382.6
2025-01-20 15:33:00.00,22.7,53.2,1511.6
2025-01-20 15:34:00.00,22.9,53.6,1365.9
2025-01-20 15:35:00.00,23.0,53.6,1288.7
2025-01-20 15:36:00.00,22.9,54.1,1296.8
2025-01-20 15:37:00.00,22.7,54.9,1297.6
2025-01-20 15:38:00.00,22.9,55.6,1354.4
2025-01-20 15:39:00.00,23.0,56.5,1479.5
2025-01-20 15:40:00.00,23.0,55.5,1577.6
2025-01-20 15:41:00.00,23.2,55.1,1417.4
2025-01-20 15:42:00.00,23.3,53.8,1399.0
2025-01-20 15:43:00.00,23.1,53.8,1484.1
2025-01-20 15:44:00.00,23.2,54.5,1538.8
2025-01-20 15:45:00.00,23.4,54.2,1627.6
2025-01-20 15:46:00.00,23.3,53.8,1503.3
2025-01-20 15:47:00.00,23.4,52.9,1614.6
2025-01-20 15:48:00.00,23.5,54.3,1621.6
2025-01-20 15:49:00.00,23.4,53.7,1685.1
2025-01-20 15:50:00.00,23.3,53.4,1618.4
2025-01-20 15:51:00.00,23.3,54.6,1535.7
2025-01-20 15:52:00.00,23.2,56.4,1538.4
2025-01-20 15:53:00.00,23.3,55.7,1603.0
2025-01-20 15:54:00.00,22.9,56.2,1613.9
2025-01-20 15:55:00.00,22.7,55.5,1483.9
2025-01-20 15:56:00.00,22.8,57.0,1362.4
2025-01-20 15:57:00.00,22.7,57.2,1465.4
2025-01-20 15:58:00.00,22.6,58.0,1459.8
2025-01-20 15:59:00.00,22.8,57.5,1524.4
2025-01-20 16:00:00.00,22.8,57.5,1456.1
2025-01-20 16:01:00.00,23.0,57.9,1442.8
2025-01-20 16:02:00.00,22.9,57.7,1547.8
2025-01-20 16:03:00.00,23.0,57.5,1519.3
2025-01-20 16:04:00.00,22.9,56.8,1472.8
2025-01-20 16:05:00.00,23.0,56.1,1549.0
2025-01-20 16:06:00.00,23.0,56.7,1609.5
2025-01-20 16:07:00.00,23.1,56.1,1521.0
2025-01-20 16:08:00.00,23.2,56.9,1484.6
2025-01-20 16:09:00.00,23.1,56.9,1386.8
2025-01-20 16:10:00.00,23.0,57.1,1486.8
2025-01-20 16:11:00.00,23.1,57.1,1478.8
2025-01-20 16:12:00.00,23.3,57.4,1495.0
2025-01-20 16:13:00.00,23.3,57.3,1451.1
2025-01-20 16:14:00.00,23.4,58.1,1397.0
2025-01-20 16:15:00.00,23.4,57.0,1424.9
2025-01-20 16:16:00.00,23.5,56.8,1418.6
2025-01-20 16:17:00.00,23.4,57.1,1466.9
2025-01-20 16:18:00.00,23.4,56.8,1470.5
2025-01-20 16:19:00.00,23.6,56.6,1470.2
2025-01-20 16:20:00.00,23.5,54.6,1437.8
2025-01-20 16:21:00.00,23.5,54.8,1446.6
2025-01-20 16:22:00.00,23.2,53.8,1501.8
2025-01-20 16:23:00.00,23.2,53.8,1460.8
2025-01-20 16:24:00.00,23.3,54.0,1372.9
2025-01-20 16:25:00.00,23.4,54.2,1383.8
2025-01-20 16:26:00.00,23.5,54.9,1289.2
2025-01-20 16:27:00.00,23.6,54.6,1430.8
2025-01-20 16:28:00.00,23.6,54.7,1392.9
2025-01-20 16:29:00.00,23.8,53.9,1325.3
2025-01-20 16:30:00.00,23.8,52.2,1227.1
2025-01-20 16:31:00.00,23.9,52.9,1344.8
2025-01-20 16:32:00.00,23.9,52.2,1233.4
2025-01-20 16:33:00.00,23.8,52.8,1307.7
2025-01-20 16:34:00.00,23.9,51.8,1281.5
2025-01-20 16:35:00.00,23.9,51.5,1374.6
2025-01-20 16:36:00.00,23.8,50.0,1321.2
2025-01-20 16:37:00.00,23.6,49.5,1415.5
2025-01-20 16:38:00.00,23.7,49.5,1313.3
2025-01-20 16:39:00.00,23.5,51.0,1275.1
2025-01-20 16:40:00.00,23.4,52.0,1381.7
2025-01-20 16:41:00.00,23.3,52.2,1469.6
2025-01-20 16:42:00.00,23.3,53.9,1338.9
2025-01-20 16:43:00.00,23.2,54.8,1339.4
2025-01-20 16:44:00.00,23.4,53.4,1235.6
2025-01-20 16:45:00.00,23.2,52.7,1226.6
2025-01-20 16:46:00.00,23.0,54.5,1361.9
2025-01-20 16:47:00.00,23.3,54.0,1392.3
2025-01-20 16:48:00.00,23.3,54.1,1440.4
2025-01-20 16:49:00.00,23.5,54.9,1325.3
2025-01-20 16:50:00.00,23.6,55.1,1411.9
2025-01-20 16:51:00.00,23.5,55.1,1282.9
2025-01-20 16:52:00.00,23.3,55.3,1396.9
2025-01-20 16:53:00.00,23.2,53.8,1330.9
2025-01-20 16:54:00.00,23.2,54.3,1353.3
2025-01-20 16:55:00.00,23.1,53.5,1389.7
2025-01-20 16:56:00.00,23.0,54.7,1304.6
2025-01-20 16:57:00.00,22.9,54.4,1404.5
2025-01-20 16:58:00.00,22.8,54.2,1363.3
2025-01-20 16:59:00.00,22.8,55.4,1394.7
2025-01-20 17:00:00.00,22.9,55.1,1488.4
2025-01-20 17:01:00.00,22.9,55.1,1399.4
2025-01-20 17:02:00.00,23.0,54.6,1432.9
2025-01-20 17:03:00.00,22.9,53.6,1431.9
2025-01-20 17:04:00.00,23.0,52.9,1528.5
2025-01-20 17:05:00.00,23.1,52.2,1504.6
2025-01-20 17:06:00.00,23.2,51.7,1504.4
2025-01-20 17:07:00.00,23.3,52.8,1578.9
2025-01-20 17:08:00.00,23.0,54.0,1468.8
2025-01-20 17:09:00.00,23.3,55.7,1339.3
2025-01-20 17:10:00.00,23.1,55.1,1242.7
2025-01-20 17:11:00.00,22.9,54.2,1298.9
2025-01-20 17:12:00.00,23.1,55.2,1391.3
2025-01-20 17:13:00.00,23.3,54.6,1356.6
2025-01-20 17:14:00.00,23.4,54.8,1295.0
2025-01-20 17:15:00.00,23.4,55.2,1230.2
2025-01-20 17:16:00.00,23.3,54.9,1327.9
2025-01-20 17:17:00.00,23.2,54.1,1359.6
2025-01-20 17:18:00.00,23.2,54.6,1462.9
2025-01-20 17:19:00.00,23.3,54.0,1422.3
2025-01-20 17:20:00.00,23.4,55.3,1540.6
2025-01-20 17:21:00.00,23.4,54.9,1446.7
2025-01-20 17:22:00.00,23.2,55.3,1386.6
2025-01-20 17:23:00.00,23.3,55.1,1281.4
